"motif_id","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","motif_name","ic_score"
"MA0597.3",0.000332051575005126,2.60248303551514,0.587,0.385,0.228783535178532,"THAP1",10.6458475317474
"MA0043.4",0.000332481382410204,-2.06203669260667,0.361,0.577,0.229079672480631,"HLF",13.0949280152267
"MA1599.2",0.00038062314358971,2.71563124091746,0.494,0.25,0.26224934593331,"ZNF682",14.3489973403904
"MA0024.3",0.000397558978223832,-2.95077393456177,0.42,0.654,0.273918135996221,"E2F1",12.8766243673134
"MA1929.2",0.000523358326347969,0.149003492588918,0.727,0.5,0.360593886853751,"CTCF",17.7816245186018
"MA1976.2",0.000567723025660027,3.1315064316107,0.567,0.365,0.391161164679759,"ZNF320",17.9936990634159
"MA1563.2",0.000592300846143669,2.17379132332365,0.645,0.462,0.408095282992988,"SOX18",9.78637529748179
"MA1721.2",0.000615569772671363,-2.99243171597411,0.414,0.635,0.424127573370569,"ZNF93",15.4652515602927
"MA1635.2",0.000638895501358249,0.876156478373688,0.728,0.5,0.440199000435833,"BHLHE22",11.7815393405961
"MA1532.2",0.000660589009528991,1.39668146201771,0.577,0.404,0.455145827565475,"NR1D2",21.0976482341723
"MA0688.2",0.000698272981269207,1.31682092313386,0.58,0.385,0.481110084094484,"TBX2",9.96238331625708
"MA1948.2",0.000777804269480041,-1.50321221242121,0.426,0.673,0.535907141671748,"ETV5::HOXA2",13.7177387806954
"MA0686.2",0.000789278780496916,-3.19667568060346,0.365,0.615,0.543813079762375,"SPDEF",14.2960631863227
"MA0748.3",0.000796044600612,-4.11172305354008,0.327,0.462,0.548474729821668,"YY2",10.3673965372019
"MA0910.3",0.000837782888584673,-3.06917520505385,0.34,0.538,0.57723241023484,"HOXD8",9.64493574982883
"MA1502.2",0.000837782888584673,-3.06917520505385,0.34,0.538,0.57723241023484,"HOXB8",9.59482153901614
"MA0865.3",0.000839820178241135,-2.13418236523684,0.421,0.615,0.578636102808142,"E2F8",10.5389796738411
"MA1566.3",0.000910784276729676,2.03139857575928,0.567,0.346,0.627530366666747,"TBX3",12.6437931670994
"MA1637.2",0.000919619316686248,1.65174555416766,0.539,0.327,0.633617709196825,"EBF3",11.926490554596
"MA0648.2",0.000983723243020096,2.1547215415398,0.542,0.327,0.677785314440846,"GSC",9.0400205945202
"MA0682.3",0.000983723243020096,2.1547215415398,0.542,0.327,0.677785314440846,"PITX1",10.9222293741071
"MA0711.2",0.000983723243020096,2.1547215415398,0.542,0.327,0.677785314440846,"OTX1",9.13128773207267
"MA0714.2",0.000983723243020096,2.1547215415398,0.542,0.327,0.677785314440846,"PITX3",8.59043953948497
"MA0719.2",0.000983723243020096,2.1547215415398,0.542,0.327,0.677785314440846,"RHOXF1",8.10084398162495
"MA0527.2",0.00109547202670739,-2.41327448786325,0.374,0.538,0.754780226401394,"ZBTB33",12.9290556983456
"MA0522.4",0.00121168367760638,1.42850408538623,0.679,0.519,0.834850053870796,"TCF3",10.1095259319981
"MA1558.2",0.00121168367760638,1.42850408538623,0.679,0.519,0.834850053870796,"SNAI1",10.7116753721016
"MA1648.2",0.00121168367760638,1.42850408538623,0.679,0.519,0.834850053870796,"TCF12",9.53116470001698
"MA1114.2",0.00122897813516751,1.069766230635,0.583,0.385,0.846765935130416,"PBX3",12.952244146958
"MA1542.2",0.00129131992130486,1.6048392298009,0.526,0.327,0.889719425779048,"OSR1",12.20005734568
"MA0072.2",0.00138221630398229,-3.07566121427024,0.353,0.596,0.952347033443797,"RORA",13.3277480112458
"MA1525.3",0.00140174420920772,-1.19848397633561,0.421,0.654,0.96580176014412,"NFATC4",11.7396897959867
"MA2324.1",0.00142152622516568,0.650061753761559,0.564,0.385,0.979431569139152,"BCL11A",9.31073014479817
"MA0009.2",0.241504469381385,1.91264485762647,0.523,0.423,1,"TBXT",18.9310253032463
"MA0014.4",0.0568889879902721,0.847968098219368,0.503,0.385,1,"PAX5",10.5513355072885
"MA0018.5",0.146634705821197,0.647016951501179,0.589,0.481,1,"CREB1",11.2203127546615
"MA0027.3",0.0175962744522602,-2.69471131938452,0.353,0.519,1,"EN1",9.05281989131869
"MA0030.2",0.126910390370341,1.54113354656808,0.553,0.481,1,"FOXF2",10.1465998787713
"MA0031.2",0.0375356110443996,0.643715947887529,0.544,0.423,1,"FOXD1",8.12931473258246
"MA0032.2",0.160430100346446,-0.202795723267397,0.474,0.423,1,"FOXC1",11.86908595709
"MA0033.2",0.0375356110443996,0.643715947887529,0.544,0.423,1,"FOXL1",10.5988680191531
"MA0035.5",0.28444588466959,-0.45410704872844,0.494,0.596,1,"GATA1",9.78064500033959
"MA0036.4",0.294736740599694,0.593214858811978,0.609,0.558,1,"GATA2",10.6282794550274
"MA0039.5",0.679105205975362,1.14790495242505,0.463,0.462,1,"KLF4",10.7988142134128
"MA0041.3",0.46432263007849,-0.901534896980872,0.454,0.442,1,"FOXD3",11.304589525088
"MA0042.2",0.0375356110443996,0.643715947887529,0.544,0.423,1,"FOXI1",11.5934007918726
"MA0046.3",0.680588109927059,-0.431176541676525,0.469,0.538,1,"HNF1A",15.7708828661374
"MA0047.4",0.03355124143472,0.622059018932064,0.534,0.404,1,"FOXA2",10.5231295698126
"MA0048.3",0.0560597007326428,0.925898224052734,0.706,0.577,1,"NHLH1",12.842267112459
"MA0051.2",0.00390996978967928,-7.89623737226311,0.298,0.423,1,"IRF2",11.4681951896206
"MA0052.5",0.758252902841041,-1.05521995560857,0.432,0.5,1,"MEF2A",11.8401982960044
"MA0056.3",0.00646065796205013,1.14724101292804,0.587,0.423,1,"MZF1",11.1285189357865
"MA0058.4",0.355309634779405,-0.842513685088348,0.457,0.519,1,"MAX",10.8859799521683
"MA0059.2",0.391510277619269,-0.16855754646107,0.446,0.538,1,"MAX::MYC",9.81082448364073
"MA0060.4",0.00188607743779405,-2.74767547194343,0.355,0.519,1,"NFYA",11.5337602931118
"MA0063.3",0.136142831786091,0.68293949034223,0.511,0.442,1,"NKX2-5",10.1909462839861
"MA0066.2",0.899482915770664,0.891355437757865,0.533,0.5,1,"PPARG",15.2790852013158
"MA0067.3",0.626824298715376,0.672009515549387,0.477,0.5,1,"PAX2",16.9488096479687
"MA0068.2",0.141816384175302,-2.36818595181767,0.338,0.481,1,"PAX4",9.22181960132683
"MA0069.1",0.797819039920709,0.141218977708001,0.471,0.481,1,"PAX6",11.6466819108626
"MA0070.2",0.312975191049895,0.45357542889129,0.515,0.442,1,"PBX1",9.43288779300837
"MA0071.1",0.564441098591146,-0.372300932002764,0.459,0.481,1,"RORA",9.57425754552089
"MA0073.2",0.1524454415313,1.15249857174194,0.545,0.481,1,"RREB1",11.6745749749678
"MA0074.1",0.877897573180858,-0.457986823318172,0.466,0.423,1,"RXRA::VDR",10.4662179160218
"MA0075.4",0.0685780132938687,-2.9371127560616,0.331,0.462,1,"PRRX2",10.956430321608
"MA0083.3",0.905091936084095,-0.5643812105949,0.52,0.462,1,"SRF",20.8371511567039
"MA0088.2",0.177883856839977,0.927370392502428,0.469,0.423,1,"ZNF143",21.9016502759138
"MA0090.4",0.0634153970166977,-0.711491394177139,0.485,0.596,1,"TEAD1",12.4159077985339
"MA0091.2",0.117697105210576,1.02734575849717,0.614,0.558,1,"TAL1::TCF3",11.3668002523312
"MA0093.4",0.315895773479992,0.787860609183011,0.466,0.404,1,"USF1",12.8434448339427
"MA0099.4",0.58443818762924,-1.01891183777661,0.529,0.538,1,"FOS::JUN",11.5322378306675
"MA0100.4",0.430850254716796,-0.515275983215237,0.464,0.5,1,"MYB",10.9721577196203
"MA0102.5",0.621096839405304,-0.306230233705943,0.425,0.327,1,"CEBPA",12.1449053434989
"MA0106.3",0.349198792968368,0.121100644290565,0.493,0.385,1,"TP53",20.64952660919
"MA0107.1",0.385757045465741,0.952084675189693,0.421,0.385,1,"RELA",9.69235710983811
"MA0112.4",0.433221998871664,0.73862975343904,0.608,0.538,1,"ESR1",21.6014298896779
"MA0113.4",0.551746063006298,-0.333615787763786,0.363,0.365,1,"NR3C1",18.9274296574016
"MA0114.5",0.0273814742240106,1.44490049087754,0.496,0.404,1,"HNF4A",12.063300585748
"MA0115.1",0.0775301797856146,1.36264913890174,0.504,0.423,1,"NR1H2::RXRA",20.2722266432133
"MA0119.1",0.0585781973621488,-1.22383598391679,0.43,0.269,1,"NFIC::TLX1",12.5082117681093
"MA0132.3",0.0175962744522602,-2.69471131938452,0.353,0.519,1,"PDX1",9.66370727614026
"MA0138.3",0.101202026745681,1.1338713093805,0.562,0.538,1,"REST",22.724693471386
"MA0139.2",0.174541359376037,0.441651271409796,0.755,0.596,1,"CTCF",16.0315188355961
"MA0140.3",0.00444779207616353,0.863918757908889,0.601,0.365,1,"GATA1::TAL1",14.1606715935525
"MA0141.4",0.169877992663227,1.57320120027724,0.499,0.442,1,"ESRRB",16.0909877932387
"MA0144.3",0.0784983957341572,-0.727359884773402,0.381,0.5,1,"STAT3",12.5764271127705
"MA0147.4",0.158429789078835,-0.241674206125682,0.448,0.596,1,"MYC",10.9571522124953
"MA0148.5",0.901886183548116,-0.29668755576747,0.54,0.577,1,"FOXA1",10.9656632312788
"MA0149.1",0.256032176427148,-0.823573239447382,0.406,0.481,1,"EWSR1-FLI1",30.0530883980234
"MA0153.2",0.835277049754371,-1.32974121166791,0.454,0.462,1,"HNF1B",16.2376040191889
"MA0155.1",0.152059119216338,1.97222705437567,0.499,0.365,1,"INSM1",10.6184217895633
"MA0158.2",0.31622138371022,-1.35839649205627,0.441,0.481,1,"HOXA5",10.1206966392475
"MA0159.1",0.0777003310120657,1.53657569010283,0.514,0.442,1,"RARA::RXRA",11.5841149067717
"MA0160.3",0.0495851364210386,1.82106436225115,0.515,0.385,1,"NR4A2",11.0144167625819
"MA0161.3",0.134906167226471,-6.23536281074698,0.247,0.385,1,"NFIC",10.4960837516708
"MA0162.5",0.219105175132275,-1.92989183023772,0.379,0.423,1,"EGR1",11.5089480128741
"MA0163.1",0.00165677345674918,2.97450899333237,0.536,0.365,1,"PLAG1",12.7751697345102
"MA0258.2",0.0891115202362213,1.38393069174157,0.559,0.5,1,"ESR2",13.1025045698485
"MA0259.2",0.217339673759415,-1.60874866176109,0.443,0.538,1,"ARNT::HIF1A",8.13530385380971
"MA0462.3",0.371872402322048,-0.265672676501578,0.504,0.538,1,"BATF::JUN",10.6770775671744
"MA0464.3",0.408888545388371,-1.205975249354,0.445,0.5,1,"BHLHE40",12.3595707912497
"MA0465.3",0.346254895921045,1.76715749444346,0.551,0.519,1,"CDX2",11.1131003226789
"MA0466.4",0.467003699802611,-0.366135939021928,0.452,0.423,1,"CEBPB",16.0968939809102
"MA0468.1",0.018567327286225,-2.03179262022241,0.47,0.615,1,"DUX4",15.0044690247947
"MA0469.4",0.0474329540736462,1.07393905060212,0.449,0.288,1,"E2F3",20.7679081955857
"MA0470.3",0.019339171586407,-1.69368048589651,0.394,0.481,1,"E2F4",14.5348930472404
"MA0471.3",0.350937899345799,-2.31857610013547,0.38,0.5,1,"E2F6",11.2746994080866
"MA0472.2",0.0078134498371044,-1.82619163846349,0.392,0.519,1,"EGR2",15.2128058772618
"MA0476.2",0.300840442944469,-0.381803858379603,0.512,0.558,1,"FOS",12.9835961677482
"MA0477.3",0.307667112791884,-0.458977486859922,0.505,0.596,1,"FOSL1",12.4980687346343
"MA0478.2",0.967849180421436,-0.957057185181888,0.531,0.558,1,"FOSL2",13.8804347535205
"MA0479.2",0.670234017505247,0.917259668058379,0.528,0.519,1,"FOXH1",13.3407911027723
"MA0481.4",0.0375356110443996,0.643715947887529,0.544,0.423,1,"FOXP1",9.72085053177704
"MA0482.3",0.249040200808882,-0.122475400748119,0.605,0.538,1,"GATA4",10.8718969543491
"MA0484.3",0.0263136410391596,1.59115009758767,0.511,0.462,1,"HNF4G",12.1787508297689
"MA0485.3",0.118968799325392,-1.13241916317334,0.432,0.577,1,"HOXC9",14.1571119202715
"MA0486.2",0.526344100666131,-1.09554165312825,0.422,0.404,1,"HSF1",18.6103250823677
"MA0488.2",0.00383521693651637,1.73921181023212,0.617,0.442,1,"JUN",14.7011108723641
"MA0490.3",0.788458339501127,-0.246872547272723,0.508,0.538,1,"JUNB",12.5542430617509
"MA0491.3",0.739843482163149,-0.392036780206114,0.517,0.5,1,"JUND",12.7290332825706
"MA0492.2",0.114409639803184,0.582741760842183,0.585,0.462,1,"JUND",14.6830127398419
"MA0493.3",0.480537017773736,1.39844941721173,0.467,0.423,1,"KLF1",12.7858197783526
"MA0495.4",0.0558864028772929,-1.35176081986366,0.436,0.5,1,"MAFF",12.7671512466511
"MA0496.4",0.0456877975825714,1.17635986127561,0.565,0.385,1,"MAFK",12.2073167618844
"MA0497.2",0.339390643874886,-1.04606846139701,0.428,0.462,1,"MEF2C",13.2879652589088
"MA0500.3",0.00723866086291668,1.4799915350506,0.705,0.596,1,"MYOG",11.599180360759
"MA0504.2",0.0259507517383191,1.50389016909775,0.519,0.404,1,"NR2C2",15.749096003762
"MA0507.3",0.448417385572803,-1.22806206052894,0.386,0.481,1,"POU2F2",17.930529683505
"MA0508.4",0.863821783924567,0.857606106014403,0.392,0.346,1,"PRDM1",11.1557533778696
"MA0511.2",0.118968799325392,-0.443954865285944,0.421,0.5,1,"RUNX2",11.5274224688972
"MA0523.2",0.774991412732599,-0.48219582014591,0.479,0.5,1,"TCF7L2",12.7411529877954
"MA0526.5",0.0713389959207552,-1.00520879319855,0.399,0.577,1,"USF2",16.0404324135181
"MA0528.3",0.857726573714976,0.245557829770778,0.449,0.462,1,"ZNF263",11.0353915490101
"MA0592.4",0.0334389278944077,1.43992336271613,0.5,0.327,1,"ESRRA",12.8721591241047
"MA0593.2",0.0407736911349237,-0.329383371215361,0.524,0.442,1,"FOXP2",13.3107329794202
"MA0595.1",0.0726188846367203,1.47675419631475,0.59,0.519,1,"SREBF1",11.4945367553235
"MA0596.1",0.557622716636604,0.487608735152371,0.597,0.615,1,"SREBF2",11.2145344481635
"MA0599.1",0.513218793821665,4.11885319784638,0.441,0.404,1,"KLF5",12.843026815284
"MA0605.3",0.490454236014557,-1.6349824073105,0.496,0.481,1,"ATF3",17.0541878160233
"MA0607.2",0.123504694517076,1.181140852897,0.539,0.423,1,"BHLHA15",13.7181894570574
"MA0612.3",0.0175962744522602,-2.69471131938452,0.353,0.519,1,"EMX1",10.2257750313434
"MA0613.1",0.0470945024626002,0.887162640836022,0.597,0.481,1,"FOXG1",13.1850778170682
"MA0616.3",0.966235854205436,-0.554656006805061,0.496,0.462,1,"HES2",11.977425702333
"MA0618.2",0.0685780132938687,-2.9371127560616,0.331,0.462,1,"LBX1",9.82867646137221
"MA0620.4",0.414653162312451,-1.06939956321687,0.41,0.481,1,"MITF",12.7221181253235
"MA0623.2",0.262440550237149,-0.145452686123594,0.516,0.615,1,"NEUROG1",13.7283627233698
"MA0625.3",0.116986479234229,-4.38695067303147,0.368,0.423,1,"NFATC3",8.1135616638204
"MA0627.3",0.209766540344542,-1.06362034568251,0.401,0.5,1,"POU2F3",13.0682849150876
"MA0628.2",0.0175962744522602,-2.69471131938452,0.353,0.519,1,"POU6F1",9.25283046857042
"MA0635.2",0.0173248713242214,-2.78387489257961,0.389,0.5,1,"BARHL2",8.02506856168212
"MA0636.1",0.112563792763402,-0.602946092551514,0.421,0.577,1,"BHLHE41",15.4530497569842
"MA0638.2",0.704479186749349,-0.117951521989755,0.471,0.442,1,"CREB3",14.8625065009584
"MA0642.3",0.00924052826782339,-3.43067802433992,0.326,0.5,1,"EN2",8.94449959601543
"MA0644.3",0.0685780132938687,-2.9371127560616,0.331,0.462,1,"ESX1",9.96807764722104
"MA0646.2",0.67269369308766,0.152919624148368,0.539,0.538,1,"GCM1",12.9005238297764
"MA0647.2",0.670479826581894,0.333684655882631,0.429,0.442,1,"GRHL1",13.8407369651652
"MA0649.2",0.649714321151098,0.226074938257899,0.486,0.404,1,"HEY2",11.7115760395123
"MA0652.2",0.0088569180167756,-2.36376182526016,0.332,0.462,1,"IRF8",22.3213427919537
"MA0653.1",0.179955903612882,-3.50998585321515,0.318,0.365,1,"IRF9",24.7480896572174
"MA0654.2",0.0175962744522602,-2.69471131938452,0.353,0.519,1,"ISX",10.2735945000118
"MA0656.2",0.399387542530072,-1.23992310860313,0.494,0.5,1,"JDP2",17.1484687635396
"MA0657.2",0.0771907878950651,-0.878759425680769,0.426,0.462,1,"KLF13",20.1556814406472
"MA0658.2",0.120412301596251,-1.65082542021759,0.345,0.481,1,"LHX6",10.5323192813071
"MA0660.1",0.699476820999978,-0.642184465156934,0.474,0.481,1,"MEF2B",18.2988363206411
"MA0661.2",0.0685780132938687,-2.9371127560616,0.331,0.462,1,"MEOX1",9.3444348988704
"MA0663.1",0.21746544068186,-0.54876622005565,0.389,0.538,1,"MLX",14.2859988179401
"MA0664.2",0.68479636601053,-0.921083688845373,0.437,0.442,1,"MLXIPL",11.8710620895105
"MA0665.1",0.142825366675596,0.775345442102547,0.622,0.519,1,"MSC",13.1873156699473
"MA0666.3",0.0238630100048679,-3.3193537532574,0.351,0.481,1,"MSX1",9.99817607912978
"MA0670.2",0.0669037136820939,-11.0477684521371,0.226,0.404,1,"NFIA",11.9971740074589
"MA0672.2",0.182709535751509,1.04230465987824,0.454,0.346,1,"NKX2-3",10.6282719479366
"MA0673.2",0.438785345108672,-0.642669204626564,0.485,0.423,1,"NKX2-8",8.88329487760155
"MA0674.2",0.156547038625731,-2.46639983189806,0.348,0.442,1,"NKX6-1",9.0729287051786
"MA0678.1",0.277970920927766,-0.119610667088451,0.496,0.558,1,"OLIG2",12.8750300095305
"MA0679.3",0.583511593570041,-0.263081546232579,0.495,0.442,1,"ONECUT1",13.2546499329738
"MA0681.3",0.78223470865257,-0.228666912418821,0.463,0.404,1,"PHOX2B",14.4019919193493
"MA0683.2",0.424171361098978,-0.86244642026478,0.459,0.538,1,"POU4F2",20.7066995594615
"MA0684.3",0.568093902620388,-0.499681868616243,0.472,0.481,1,"RUNX3",10.1667320276789
"MA0689.1",0.075179777675728,0.813412948093283,0.511,0.423,1,"TBX20",13.6330822816549
"MA0690.3",0.00208445904037585,2.44350407831707,0.54,0.346,1,"TBX21",13.327007355281
"MA0691.1",0.166959411109663,0.826722625412464,0.599,0.481,1,"TFAP4",14.1010169335163
"MA0692.2",0.751332657145034,0.358806015716752,0.414,0.442,1,"TFEB",10.7456092626291
"MA0694.2",0.0568889879902721,-2.49927982417371,0.401,0.519,1,"ZBTB7B",13.4150783895048
"MA0695.2",0.186504434699168,-1.6432747354983,0.448,0.519,1,"ZBTB7C",9.64132254288811
"MA0696.1",0.2189787273804,1.35436523532148,0.52,0.404,1,"ZIC1",18.7668938563859
"MA0700.3",0.0238630100048679,-3.3193537532574,0.351,0.481,1,"LHX2",10.0484003644397
"MA0701.3",0.0685780132938687,-2.9371127560616,0.331,0.462,1,"LHX9",10.8381566870076
"MA0702.3",0.156547038625731,-2.46639983189806,0.348,0.442,1,"LMX1A",12.2333612382993
"MA0703.3",0.20442382099441,-1.01142090888814,0.382,0.442,1,"LMX1B",13.4447160924471
"MA0707.3",0.0175962744522602,-2.69471131938452,0.353,0.519,1,"MNX1",9.00272300794655
"MA0708.3",0.0238630100048679,-3.3193537532574,0.351,0.481,1,"MSX2",9.70419290504437
"MA0710.2",0.0685780132938687,-2.9371127560616,0.331,0.462,1,"NOTO",9.38291224693657
"MA0713.1",0.0566697710396507,-1.11426391830685,0.426,0.558,1,"PHOX2A",12.0579961572048
"MA0715.1",0.857196950649826,-0.282812678193975,0.456,0.5,1,"PROP1",14.8803738425941
"MA0716.2",0.0175962744522602,-2.69471131938452,0.353,0.519,1,"PRRX1",8.04796319969512
"MA0718.2",0.0238630100048679,-3.3193537532574,0.351,0.481,1,"RAX",9.02559840086168
"MA0724.1",0.870721774831669,-0.953978644862137,0.427,0.385,1,"VENTX",11.0390280027628
"MA0725.2",0.0685780132938687,-2.9371127560616,0.331,0.462,1,"VSX1",8.06102162725241
"MA0726.2",0.0685780132938687,-2.9371127560616,0.331,0.462,1,"VSX2",9.15835253481659
"MA0727.2",0.621335028873203,-1.50179620546278,0.382,0.385,1,"NR3C2",18.7648721119741
"MA0730.1",0.0183661102239285,1.32918407813855,0.548,0.404,1,"RARA",22.6111580460369
"MA0731.1",0.943398352610419,0.720487675505713,0.436,0.423,1,"BCL6B",28.4560671328694
"MA0732.2",0.0125804685334091,-4.05798075856118,0.359,0.5,1,"EGR3",17.5906181997587
"MA0733.2",0.154193141029174,-0.62375184422816,0.416,0.481,1,"EGR4",13.1794430621695
"MA0735.2",0.00463981017565143,2.67530644226812,0.479,0.269,1,"GLIS1",25.101898502918
"MA0737.1",0.0627932590980436,0.792429590259884,0.519,0.423,1,"GLIS3",20.4098418845371
"MA0740.2",0.196362695287325,-2.09188991730016,0.38,0.423,1,"KLF14",13.4455405969179
"MA0741.1",0.0652140251352866,-2.72855191050857,0.362,0.538,1,"KLF16",13.0854883701205
"MA0743.3",0.0568889879902721,1.46614561881302,0.554,0.442,1,"SCRT1",13.2062349778753
"MA0744.3",0.328590726932266,1.285892642446,0.515,0.442,1,"SCRT2",12.6405211961391
"MA0746.3",0.0779276722849931,-3.42836739075515,0.366,0.519,1,"SP3",14.6415666885141
