"motif_id","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","motif_name","ic_score"
"MA0466.4",4.09598126196494e-09,-2.75796762547587,0.423,0.802,2.82213108949384e-06,"CEBPB",16.0968939809102
"MA1517.2",5.49345313602236e-09,-3.19663673289307,0.442,0.819,3.78498921071941e-06,"KLF6",11.1053465740102
"MA1968.2",8.20811742565559e-09,-3.62499814754846,0.423,0.775,5.6553929062767e-06,"TFCP2",11.2441754252689
"MA0660.1",1.12510752172906e-08,-2.58227646650299,0.481,0.824,7.75199082471325e-06,"MEF2B",18.2988363206411
"MA0259.2",1.98683987594207e-08,-1.53739527581487,0.538,0.874,1.36893267452409e-05,"ARNT::HIF1A",8.13530385380971
"MA1475.2",2.1246917463278e-08,-2.83854720342845,0.558,0.857,1.46391261321985e-05,"CREB3L4",10.5559268353076
"MA1937.2",2.81211077208687e-08,-2.14153882413408,0.538,0.874,1.93754432196785e-05,"ERF::HOXB13",11.813850455823
"MA1711.2",4.07178091844489e-08,-2.6064434182618,0.462,0.819,2.80545705280853e-05,"ZNF343",19.2556711053775
"MA1709.2",1.1031835673075e-07,-2.95685432778583,0.577,0.775,7.60093477874868e-05,"ZIM3",15.0471177801386
"MA1947.2",1.69625040487551e-07,-2.3208495495583,0.404,0.797,0.000116871652895923,"ETV5::FOXO1",11.1904555240634
"MA0829.3",1.87530117823463e-07,-2.9178177354112,0.346,0.72,0.000129208251180366,"SREBF1",13.2864027450155
"MA1552.2",2.12492153995073e-07,-4.73377963562092,0.442,0.714,0.000146407094102605,"RARB",15.5918069515458
"MA0712.3",2.75787521891036e-07,-4.54427584710989,0.385,0.703,0.000190017602582924,"OTX2",10.3475344512397
"MA1650.2",3.52763466151472e-07,-2.05152684032977,0.596,0.852,0.000243054028178364,"ZBTB14",11.1965003647953
"MA0657.2",5.66690728561804e-07,-2.63678732124216,0.462,0.819,0.000390449911979083,"KLF13",20.1556814406472
"MA0502.3",6.54628098402386e-07,-1.64596158467374,0.558,0.83,0.000451038759799244,"NFYB",11.913947478345
"MA1940.2",6.95027338686341e-07,-2.12966052362221,0.538,0.835,0.000478873836354889,"ETV2::DRGX",13.9437846953249
"MA1939.2",7.64708058493859e-07,-2.53833988709697,0.558,0.824,0.000526883852302269,"ERF::SREBF2",20.3149948587476
"MA0846.2",7.92535009983676e-07,-1.8246866415013,0.346,0.709,0.000546056621878752,"FOXC2",11.3559719197297
"MA0137.4",9.8113135978581e-07,-2.68268401139823,0.385,0.72,0.000675999506892423,"STAT1",14.0359128898545
"MA0647.2",1.30076187263218e-06,-2.81915479889025,0.442,0.725,0.000896224930243572,"GRHL1",13.8407369651652
"MA0694.2",1.49604404545661e-06,-1.22686566188376,0.519,0.824,0.0010307743473196,"ZBTB7B",13.4150783895048
"MA0648.2",1.51353299384367e-06,-3.75299695668922,0.327,0.681,0.00104282423275829,"GSC",9.0400205945202
"MA0682.3",1.51353299384367e-06,-3.75299695668922,0.327,0.681,0.00104282423275829,"PITX1",10.9222293741071
"MA0711.2",1.51353299384367e-06,-3.75299695668922,0.327,0.681,0.00104282423275829,"OTX1",9.13128773207267
"MA0714.2",1.51353299384367e-06,-3.75299695668922,0.327,0.681,0.00104282423275829,"PITX3",8.59043953948497
"MA0719.2",1.51353299384367e-06,-3.75299695668922,0.327,0.681,0.00104282423275829,"RHOXF1",8.10084398162495
"MA1636.2",2.34488814020245e-06,-3.06551630201309,0.404,0.72,0.00161562792859949,"CEBPG",13.296508125773
"MA1948.2",3.07980621738322e-06,-2.14840621491206,0.673,0.852,0.00212198648377704,"ETV5::HOXA2",13.7177387806954
"MA1107.3",3.48622986393806e-06,-3.02240556667817,0.385,0.687,0.00240201237625333,"KLF9",13.4017880692137
"MA1978.2",3.85653955122429e-06,-1.6763500925414,0.385,0.736,0.00265715575079354,"ZNF354A",11.6294911958998
"MA0895.2",3.98814648632616e-06,-2.75705791174936,0.462,0.703,0.00274783292907872,"HMBOX1",8.80182132256846
"MA1464.2",5.94384942816999e-06,-1.99939070660062,0.481,0.753,0.00409531225600912,"ARNT2",12.1897260862913
"MA0527.2",1.02309033307358e-05,-1.40597431933971,0.538,0.852,0.00704909239487694,"ZBTB33",12.9290556983456
"MA1421.1",1.02309033307358e-05,7.63959088521805,0.635,0.33,0.00704909239487694,"TCF7L1",15.8815808268455
"MA0032.2",1.45375523160898e-05,-1.38311653483882,0.423,0.692,0.0100163735457858,"FOXC1",11.86908595709
"MA1133.2",1.45375523160898e-05,-1.93578665146733,0.481,0.769,0.0100163735457858,"JUN::JUNB",10.9167798468415
"MA0692.2",1.46918550705713e-05,-2.31091040770773,0.442,0.703,0.0101226881436236,"TFEB",10.7456092626291
"MA0910.3",1.70229803727555e-05,7.14511115685557,0.538,0.231,0.0117288334768285,"HOXD8",9.64493574982883
"MA1502.2",1.70229803727555e-05,7.14511115685557,0.538,0.231,0.0117288334768285,"HOXB8",9.59482153901614
"MA1556.1",1.929777564949e-05,-0.726510570617607,0.385,0.659,0.0132961674224986,"RXRG",17.8352284674549
"MA1553.2",2.25497805231695e-05,-2.74808427326925,0.404,0.676,0.0155367987804638,"RARG",15.6372093681635
"MA0060.4",3.36226597214341e-05,-2.05721090642643,0.519,0.808,0.0231660125480681,"NFYA",11.5337602931118
"MA0862.1",3.36226597214341e-05,-2.39309388117404,0.519,0.802,0.0231660125480681,"GMEB2",9.52467562921646
"MA0866.1",3.36226597214341e-05,4.71127824987982,0.596,0.335,0.0231660125480681,"SOX21",23.3481679568641
"MA1487.3",3.7579317356334e-05,-1.97765534418621,0.442,0.72,0.0258921496585142,"FOXE1",14.7108056473265
"MA1961.2",3.79601473988655e-05,-1.94994192744226,0.596,0.802,0.0261545415578183,"PATZ1",14.1303161770433
"MA0638.2",4.41310583003641e-05,-1.85547866366037,0.442,0.747,0.0304062991689508,"CREB3",14.8625065009584
"MA0107.1",4.82783654135315e-05,-2.64264601213625,0.385,0.61,0.0332637937699232,"RELA",9.69235710983811
"MA1587.1",5.49259973222048e-05,-2.47408567437951,0.346,0.61,0.0378440121549991,"ZNF135",17.7722356572165
"MA0508.4",5.82785047755657e-05,-3.4507462323512,0.346,0.654,0.0401538897903648,"PRDM1",11.1557533778696
"MA1644.2",7.59102034552412e-05,-1.82651602163493,0.538,0.802,0.0523021301806612,"NFYC",10.0428742578523
"MA0735.2",7.96854928713187e-05,-3.54305310305092,0.269,0.604,0.0549033045883386,"GLIS1",25.101898502918
"MA0635.2",8.86251408523331e-05,-0.90403884801518,0.5,0.764,0.0610627220472575,"BARHL2",8.02506856168212
"MA0877.4",8.86251408523331e-05,-0.90403884801518,0.5,0.764,0.0610627220472575,"BARHL1",9.6805199479539
"MA0014.4",9.66357727307449e-05,-1.97456780334128,0.385,0.626,0.0665820474114833,"PAX5",10.5513355072885
"MA1534.2",9.94545789564286e-05,-3.9127430705147,0.423,0.659,0.0685242049009793,"NR1I3",10.5117207981828
"MA1546.2",0.000107355672141094,-2.69419387029942,0.385,0.665,0.0739680581052135,"PAX3",14.5627426905153
"MA1140.3",0.000111524841834338,-1.88069165760931,0.481,0.786,0.076840616023859,"JUNB",16.9941873565174
"MA0757.2",0.000122625903975695,-4.40972956478705,0.404,0.621,0.0844892478392541,"ONECUT3",16.6997063846103
"MA0754.3",0.000150821000700208,-2.11826477966615,0.346,0.615,0.103915669482443,"CUX1",12.2585030426373
"MA0469.4",0.000188488281815694,-2.20528859127013,0.288,0.593,0.129868426171013,"E2F3",20.7679081955857
"MA1985.1",0.000204768319836316,-1.95900457554848,0.365,0.626,0.141085372367222,"ZNF669",15.7260204473211
"MA0836.3",0.00020665659145497,-2.0510311569985,0.5,0.698,0.142386391512474,"CEBPD",11.4932904713808
"MA0470.3",0.000212420009024844,-1.43561359256732,0.481,0.791,0.146357386218117,"E2F4",14.5348930472404
"MA1136.1",0.000222362364495389,-1.30376914418868,0.5,0.775,0.153207669137323,"FOSB::JUNB",11.0720265778947
"MA1943.2",0.000232740330471268,-2.25429329611464,0.615,0.736,0.160358087694704,"ETV2::HOXB13",15.6642306659621
"MA1951.2",0.000250295377605704,-1.48674949972907,0.519,0.742,0.17245351517033,"FOS",17.2451867476675
"MA0620.4",0.000261890030941372,-1.34932097495166,0.481,0.709,0.180442231318605,"MITF",12.7221181253235
"MA0864.3",0.000289194030556208,-1.33587342353543,0.538,0.813,0.199254687053227,"E2F2",12.6707917888778
"MA1938.2",0.000313493987052982,2.21713517017976,0.596,0.385,0.215997357079504,"ERF::NHLH1",20.0329327253508
"MA1105.3",0.000345789707024336,-2.2726776322798,0.558,0.703,0.238249108139767,"GRHL2",10.9777763100754
"MA0828.3",0.000361475883473859,-2.09205262765822,0.519,0.692,0.249056883713489,"SREBF2",17.096050448147
"MA1474.2",0.000371204408143152,-1.69571767868348,0.538,0.747,0.255759837210632,"CREB3L4",10.6514308205455
"MA0684.3",0.000384556838056517,-1.32612527034774,0.481,0.747,0.26495966142094,"RUNX3",10.1667320276789
"MA1139.2",0.000394864295313373,-1.20671861628842,0.519,0.78,0.272061499470914,"FOSL2::JUNB",13.2654073862481
"MA1557.1",0.000431117031488105,-2.0513347826571,0.462,0.736,0.297039634695304,"SMAD5",13.5178042819937
"MA2335.1",0.000438730783243624,-2.06107010871035,0.462,0.654,0.302285509654857,"ZNF558",31.8707764150948
"MA0695.2",0.000462331874457786,-0.854855165017688,0.519,0.742,0.318546661501415,"ZBTB7C",9.64132254288811
"MA0834.2",0.000504316604382436,-0.595343482475153,0.519,0.764,0.347474140419499,"ATF7",16.9634577509309
"MA0663.1",0.000554590652843844,-1.96530389790594,0.538,0.72,0.382112959809408,"MLX",14.2859988179401
"MA0526.5",0.000564218538469099,-1.56548745533275,0.577,0.692,0.388746573005209,"USF2",16.0404324135181
"MA0810.2",0.000583943032631857,-1.81156185698593,0.288,0.599,0.40233674948335,"TFAP2A",10.5176919023952
"MA1127.1",0.000583943032631857,-1.30179488700251,0.519,0.714,0.40233674948335,"FOSB::JUN",12.7379814025813
"MA0041.3",0.000675149629416947,-0.923695392035885,0.442,0.654,0.465178094668276,"FOXD3",11.304589525088
"MA1966.2",0.000704395995845417,-1.30417727716354,0.481,0.747,0.485328841137493,"TFAP4::ETV1",14.4527541942374
"MA0831.3",0.000734816054436758,-1.67967021931155,0.462,0.665,0.506288261506926,"TFE3",15.3875378842124
"MA0794.1",0.00074104465458069,-2.48078551276106,0.442,0.665,0.510579767006095,"PROX1",16.8866246501176
"MA0771.1",0.000760025898102206,-1.7567001207167,0.462,0.676,0.52365784379242,"HSF4",13.6187541131283
"MA1651.2",0.000883723432632484,-1.58121726455352,0.481,0.687,0.608885445083781,"ZFP42",15.2084693755555
"MA1727.2",0.000913634388752843,-0.11044172874585,0.442,0.736,0.629494093850709,"ZNF417",12.8630211396864
"MA0131.3",0.000921257329925762,-1.39609783728739,0.596,0.835,0.63474630031885,"HINFP",11.8334580556276
"MA1132.2",0.00105152180120711,-1.25112228889299,0.538,0.753,0.7244985210317,"JUN::JUNB",9.23515829309208
"MA1720.2",0.00113208648854996,5.18565602274792,0.558,0.286,0.780007590610921,"ZNF85",14.8975885479139
"MA1550.2",0.00121832485645672,-2.74816217691773,0.462,0.665,0.839425826098682,"PPARD",20.0379460237395
"MA0074.1",0.00122827254207394,-0.783284476661772,0.423,0.643,0.846279781488946,"RXRA::VDR",10.4662179160218
"MA0093.4",0.00124839332735418,-2.12825740335065,0.404,0.61,0.860143002547027,"USF1",12.8434448339427
"MA0105.4",0.00130003424128404,-4.13321852647778,0.346,0.56,0.895723592244702,"NFKB1",20.5025861295807
"MA0865.3",0.00139798556547276,-0.75646006100694,0.615,0.813,0.963212054610735,"E2F8",10.5389796738411
"MA0009.2",0.0292585371017067,1.06948141738285,0.423,0.324,1,"TBXT",18.9310253032463
"MA0018.5",0.415555888324879,0.894927943578557,0.481,0.462,1,"CREB1",11.2203127546615
"MA0024.3",0.227541741868551,0.659741295575036,0.654,0.703,1,"E2F1",12.8766243673134
"MA0025.3",0.721424248480082,0.125413499186695,0.538,0.637,1,"NFIL3",11.318824782531
"MA0030.2",0.28372419405584,0.658241845346632,0.481,0.401,1,"FOXF2",10.1465998787713
"MA0031.2",0.279571649714823,2.91122292700865,0.423,0.33,1,"FOXD1",8.12931473258246
"MA0033.2",0.279571649714823,2.91122292700865,0.423,0.33,1,"FOXL1",10.5988680191531
"MA0035.5",0.772433229208076,0.141746860325871,0.596,0.577,1,"GATA1",9.78064500033959
"MA0036.4",0.18665658148606,-0.728391450085811,0.558,0.61,1,"GATA2",10.6282794550274
"MA0042.2",0.279571649714823,2.91122292700865,0.423,0.33,1,"FOXI1",11.5934007918726
"MA0043.4",0.41157564266875,-0.186245201167328,0.577,0.621,1,"HLF",13.0949280152267
"MA0046.3",0.0498045848019403,-0.7752012928837,0.538,0.61,1,"HNF1A",15.7708828661374
"MA0047.4",0.195325959679031,3.8637466191549,0.404,0.308,1,"FOXA2",10.5231295698126
"MA0058.4",0.00228042177867146,-0.867026621405402,0.519,0.676,1,"MAX",10.8859799521683
"MA0059.2",0.150150670278559,-0.56992435232535,0.538,0.637,1,"MAX::MYC",9.81082448364073
"MA0063.3",0.0656434220572426,-0.795116763108827,0.442,0.533,1,"NKX2-5",10.1909462839861
"MA0067.3",0.0028050295302313,-2.00120829002659,0.5,0.659,1,"PAX2",16.9488096479687
"MA0069.1",0.318444329106212,0.925322537983804,0.481,0.39,1,"PAX6",11.6466819108626
"MA0070.2",0.0866951339715495,-0.607405466106097,0.442,0.566,1,"PBX1",9.43288779300837
"MA0071.1",0.0368816371387589,1.59306390709569,0.481,0.352,1,"RORA",9.57425754552089
"MA0072.2",0.00717335406849536,2.76255809385178,0.596,0.379,1,"RORA",13.3277480112458
"MA0073.2",0.163056397570404,2.00259157323336,0.481,0.379,1,"RREB1",11.6745749749678
"MA0088.2",0.606896102905037,-0.345745412294544,0.423,0.418,1,"ZNF143",21.9016502759138
"MA0089.3",0.717948712554932,-0.602281796441104,0.577,0.588,1,"MAFG::NFE2L1",17.0944564648214
"MA0099.4",0.648074979511686,0.839436113451365,0.538,0.582,1,"FOS::JUN",11.5322378306675
"MA0104.5",0.026931773668624,-1.20824424016298,0.577,0.648,1,"MYCN",11.5832343684793
"MA0112.4",0.00158909406252185,1.90722809780363,0.538,0.341,1,"ESR1",21.6014298896779
"MA0115.1",0.0244698570919052,-1.46141171811484,0.423,0.522,1,"NR1H2::RXRA",20.2722266432133
"MA0139.2",0.795637803736487,-0.118737047057194,0.596,0.714,1,"CTCF",16.0315188355961
"MA0140.3",0.592363157176141,1.27523327862081,0.365,0.429,1,"GATA1::TAL1",14.1606715935525
"MA0141.4",0.671625376243897,-0.90414300791235,0.442,0.467,1,"ESRRB",16.0909877932387
"MA0144.3",0.879071759691233,-0.474000228315625,0.5,0.489,1,"STAT3",12.5764271127705
"MA0147.4",0.0709170548774648,-1.25722960508957,0.596,0.665,1,"MYC",10.9571522124953
"MA0148.5",0.0256753021967453,2.47756762072472,0.577,0.368,1,"FOXA1",10.9656632312788
"MA0149.1",0.379295554635055,-1.23835449988295,0.481,0.522,1,"EWSR1-FLI1",30.0530883980234
"MA0153.2",0.190561305314318,0.770632188790981,0.462,0.582,1,"HNF1B",16.2376040191889
"MA0155.1",0.364370266431952,1.76592656573215,0.365,0.352,1,"INSM1",10.6184217895633
"MA0158.2",0.0192702439384713,2.57340523429766,0.481,0.341,1,"HOXA5",10.1206966392475
"MA0159.1",0.493926906267425,-0.803329469182986,0.442,0.456,1,"RARA::RXRA",11.5841149067717
"MA0160.3",0.00390012388837908,-2.23671952588304,0.385,0.599,1,"NR4A2",11.0144167625819
"MA0163.1",0.271391026571577,-1.12408294772283,0.365,0.374,1,"PLAG1",12.7751697345102
"MA0462.3",0.00328684754179119,-1.53941666755644,0.538,0.709,1,"BATF::JUN",10.6770775671744
"MA0463.3",0.0038146295954224,-1.33378995032745,0.462,0.621,1,"BCL6",16.0876411935726
