"","Astrocytes","Excitatory.Neurons","Inhibitory.Neurons","Microglia","Oligodendrocytes","OPC"
"MA0162.5",0.587544560917676,2.83431389516387,0.318522278963304,2.62162790214518,0.0879275908057951,0.622847699439255
"MA0732.2",0.634857251904946,2.87909519436483,0.431997544182011,4.20774962647787,0.0263755287507719,0.929461372237158
"MA0733.2",0.483598428306028,1.17269792063625,0.28087188260485,2.69852646793563,0.194045612739505,0.619888649630561
"MA0598.4",0.902703784805573,0.856595975061629,12.8235559369109,727.398252314577,-0.240903881988675,0.567035750403021
"MA0473.4",1.0431934434169,0.734029129020156,4.22213001816689,81.9709080366913,-0.120618224074058,0.431255810668518
"MA1483.3",4.00242991286101,2.76517953724855,4.32492540140461,264.873697084275,-0.136023878375902,0.43094069605076
"MA0640.3",0.565759962340281,0.413607745243675,11.3565972634471,415.467076529623,-0.109295883023043,0.442311287500989
"MA0028.3",6.83709966276714,11.755314368461,2.61554102588149,38.1965576599467,-0.192795449679895,0.496875647822361
"MA0800.2",-0.234550136607411,0.73416830811999,0.435905429294003,0.862710329314497,1.0818435341329,-0.100233822894776
"MA1708.2",2.04690804488363,5.52135404465436,4.3600249017958,631.824424437497,-0.170736976214618,0.295725591654744
"MA1495.2",10.1756450149413,0.398085466502252,0.93773457374088,-0.248320831525162,0.147095868676392,2.75027655520612
"MA1932.2",2.10352694334599,1.74955886371746,1.22627755131657,13.5154924209435,0.0949638851888329,0.766506522588222
"MA0779.2",1.50205560426534,0.550635345641646,0.951676378076938,0.518335900824235,0.633331041500466,0.503311796677254
"MA0014.4",0.241204072117557,1.15101145682629,0.364322082422474,1.50190841821892,0.689666039433597,0.420055881469888
"MA0781.2",0.857209702828916,0.492015721517494,0.694476296196428,0.546689983186279,0.652226824163454,0.575651908130377
"MA0686.2",2.46507186480252,1.1683631841595,1.16179866561882,6.89620856670181,0.128099401020671,0.846997501318615
"MA1933.2",3.16220848674694,2.97602606193669,0.87245579546887,14.5256287766609,0.0165678236163419,0.524981191360054
"MA0828.3",2.73531297787275,0.505133268471905,0.569865019644762,2.50614040926083,0.404871523660812,0.0777713415758955
"MA0843.2",3.37902263581037,4.02469320078366,2.02688656328864,2.03212008292783,0.328221328887834,1.23784182420874
"MA0759.3",6.12683630709408,12.8866981763147,1.63710809944615,38.7858192499451,-0.212584068884798,0.310659466868695
"MA0076.3",3.75153103192019,9.58915082304698,2.71797606538582,109.611278690619,-0.228902352250576,0.315662553056231
"MA0612.3",10.1756450149413,0.398085466502252,0.93773457374088,-0.248320831525162,0.147095868676392,2.75027655520612
"MA0886.2",10.1756450149413,0.398085466502252,0.93773457374088,-0.248320831525162,0.147095868676392,2.75027655520612
"MA0027.3",10.1756450149413,0.398085466502252,0.93773457374088,-0.248320831525162,0.147095868676392,2.75027655520612
"MA0642.3",23.5463051833112,0.39957271572378,1.11904111954792,-0.0462434518242416,0.10484703509647,1.42188701398657
"MA0760.2",2.73632427135591,10.2427830328144,1.51532671424663,34.4562224018434,-0.0678051596786526,0.510674807598021
"MA1934.2",0.314013216684245,0.733065453378177,1.42548481754259,1.19941511441001,0.627463742425251,0.875857357447905
"MA0820.2",-0.732342131261877,0.0892989090255543,0.501438872832185,-0.240804345765504,1.36347408340645,-0.400454863278824
"MA1935.2",0.650457426083559,5.72594400533099,0.617823641302833,227.164104958841,-0.132261624685005,1.14735618597261
"MA1936.2",0.254790689464393,0.270890419860581,0.429015016478198,17.1004718747952,0.248794578320719,0.734037046191911
"MA1937.2",1.09064332869693,1.00053849175462,1.2844748324943,5.74687737365292,0.347976751679574,0.639916815899828
"MA0058.4",1.4874513914746,0.919380532385332,0.963926709055968,1.78768640572131,0.547563167251187,0.0227382395376915
"MA1938.2",0.3314949597394,1.04586330301075,0.597618144287471,0.127169960572863,0.537569622251144,2.35183970508757
"MA0048.3",-0.681780943507309,0.378815967937793,0.848771398734415,-0.664951596666824,1.64837313600386,4.48065117625883
"MA1939.2",1.46790291083078,1.0071790886286,0.662630564828659,3.95557541904914,0.353214180190972,0.634960349922126
"MA0112.4",-0.253793090656166,-0.353318877229358,0.750561608907429,0.199735445165908,1.28375277842407,-0.155138232428844
"MA0592.4",1.06908727865571,-0.217258539736084,0.201731208610214,0.508444171842661,0.598768797107339,-0.0247146680259515
"MA0141.4",0.964188725151269,-0.312038371206284,0.200202319621825,0.405159707069447,0.652239113830432,-0.0198573494837079
"MA0644.3",20.5489218227264,0.88731894853682,1.07257708246737,-0.401148442247241,0.141841241262314,3.26806751697694
"MA0098.4",3.63889595974674,14.3869947576652,2.19412857803461,51.9490065398718,-0.151695139782923,0.733667385370002
"MA1484.2",3.59408642380873,22.2006920684315,0.54752127980469,45.3485540977074,-0.095651437321661,0.674500785302499
"MA0761.3",0.627234340031697,0.964655100134717,7.47778114327385,240.745499121579,-0.0629279426753126,0.674448951041107
"MA0762.2",2.04082026265451,4.3546639897682,0.806939797392709,44.4837895362773,-0.0481957612946439,1.08252976961896
"MA1940.2",1.46391028667991,1.24975196785302,1.09077991978453,4.85207316116854,0.408398293987637,1.03738313107584
"MA1941.2",0.0527590240781423,0.737993950653369,1.01904103161512,1.43599362508432,0.567845804356941,0.886238919675484
"MA1942.2",0.110802702765584,2.20776206066458,0.853782732837207,113.964913759835,0.0289378121698722,0.799889958871444
"MA1943.2",1.36217710110234,0.861459144126572,0.744947332530967,3.64040328618538,0.498965531302422,1.16486309179319
"MA0763.2",6.21649791166244,10.5339802681606,2.5290296903621,32.128382666303,-0.14682317302399,0.436294253763858
"MA0764.4",5.87138848804275,12.9662818419945,2.0485533269303,32.816930195077,-0.175009713111491,0.475883935049354
"MA0765.4",6.20066190816173,12.8643629246462,2.14453249589116,32.7680885844128,-0.197148320580862,0.42535427434985
"MA1944.2",1.46634486669918,0.956935716463824,0.654923407862433,5.42305071559187,0.282153547315762,1.48975881204952
"MA1945.2",0.0112021168534662,0.433035513777347,0.88214890798157,0.755466714391319,0.645455246426485,0.922299274042379
"MA1946.2",0.307736969030223,1.59007026469946,0.0531920431835496,29.3484232423109,0.187732678048138,1.20225162803466
"MA1947.2",0.447029380173743,0.314128640642465,0.58143672743309,2.99559854985283,0.386483873614703,0.525152262067662
"MA1948.2",0.749537723070869,0.334197920323369,1.19325064813301,5.36989333827159,0.427008205765805,0.418322256365319
"MA0900.3",10.1756450149413,0.398085466502252,0.93773457374088,-0.248320831525162,0.147095868676392,2.75027655520612
"MA0645.2",3.84997586295115,3.24390576774874,1.57240670760752,834.693072764378,-0.229460483919519,0.462146784399119
"MA0156.4",7.19120672928665,16.1517938253279,2.37398868196032,36.8497089378525,-0.20106612082586,0.368845052208981
"MA0475.3",3.46575932124127,10.8489976709809,2.59741429983191,44.5397931668999,-0.10275527049819,0.538630849212057
"MA1949.2",1.51503862732254,1.13368491985985,1.89104646045402,21.4869849240632,0.217311086434473,0.964947625353751
"MA1950.2",0.525076272227012,0.449924554201695,0.649025052458489,30.0744085225064,0.0871881557633668,1.10485566963375
"MA0476.2",17.1124593115344,11.6900984289209,0.948203830143512,1.57310176783482,0.741768867263312,-0.172787880050252
"MA1951.2",0.426238473776736,2.2456624405181,1.03451581840754,2.94770220983727,0.519218762578957,0.624564524250867
"MA0099.4",4.00136696566818,14.953287426763,1.76921522694742,0.99399993127176,0.881862097068241,-0.0312750002070035
"MA1126.2",0.16647420416244,1.40899179395223,1.23433201011225,1.87178582187495,0.708284827175808,0.210318494790027
"MA1134.2",5.11446132272107,15.610958039954,1.93582442599862,1.05156148197056,0.905970172553615,-0.0980691640054334
"MA1140.3",0.88895303233971,1.84154993039871,1.09264867380505,4.08901894766811,0.469897548566721,0.317551407381965
"MA0490.3",6.09004866885103,16.1308212562488,0.948572758095404,1.43288897055653,0.814873315070853,-0.085544483056235
"MA1141.2",5.12460693538895,9.76098144816165,1.15202035346387,1.32416922974959,0.883167466873951,-0.241943368520667
"MA0492.2",-0.175310729836374,0.0416122064404345,0.678861345135518,0.460402252034839,1.04481224454428,0.174263780411397
"MA0491.3",3.08410935644049,15.3731465964952,1.12691907336253,1.27473870111912,0.872711603595887,-0.107228943579459
"MA1135.2",2.75364070776331,12.6095526642411,1.22239875129305,0.977911578233147,0.985241292537546,-0.0244074710393983
"MA0477.3",13.6875433292712,9.38736058246964,1.11885537434711,2.15151404695699,0.827244290168954,-0.320021864417631
"MA1128.2",7.75672463233407,10.0518076641378,0.982045008867428,1.49205994119585,0.821325500677123,-0.22320122985397
"MA1137.2",4.71789588123648,15.7567935481304,2.17709556231701,0.877450405336826,0.88380226267527,-0.0391019962264397
"MA0478.2",3.82185074158256,12.6765007093023,1.78065201400741,1.67967344343622,0.926416119029843,-0.286028270568573
"MA1130.2",5.5431835887646,8.87015635384969,1.0337667556781,1.4895876954514,0.925751063115053,-0.298544962709589
"MA1131.2",0.0893140155221578,1.92509345592936,1.1473386885884,2.28118629917149,0.700703745094557,0.127633761698212
"MA1138.2",3.88106664975706,13.1037748284275,1.4283347551293,0.880722361529221,0.886165704211521,-0.101865227321396
"MA1139.2",0.175479024315499,1.97058845170296,1.17126984123139,2.74232449512571,0.672927920935716,0.272437805928523
"MA1144.2",5.11446132272107,15.610958039954,1.93582442599862,1.05156148197056,0.905970172553615,-0.0980691640054334
"MA1145.2",0.137571580707814,2.72998981956999,0.956239326354946,2.24068473461427,0.738120851011112,0.214136370878165
"MA0148.5",-0.000855910471515226,0.122744282664348,1.14327903435632,0.203230486905218,0.945706568865124,0.351967351236002
"MA0047.4",0.469272442978505,-0.21523054134418,0.615686961036744,0.038118280163389,0.976467638077829,0.466196527174259
"MA1683.2",0.308114781101457,-0.177135365893839,0.599642598434025,0.0767745229909785,0.966180334574122,0.419278144346068
"MA0846.2",0.516304383974078,-0.163388736739965,0.372168768635777,1.3809603094125,0.486929358118421,0.497588365200035
"MA0031.2",0.308114781101457,-0.177135365893839,0.599642598434025,0.0767745229909785,0.966180334574122,0.419278144346068
"MA0847.4",0.681550342924082,0.529033414771139,0.438583088303629,1.04996839535608,0.409014669984774,1.10165403661193
"MA0041.3",0.844262925228082,0.287951306066485,0.677637070756086,1.31644153294903,0.372329823849002,0.931033611121053
"MA1487.3",0.354943118696991,-0.342744319488408,0.406654979006944,1.67186705743359,0.566262820566027,0.0410633826500583
"MA0030.2",0.04569357483463,0.121151682683891,0.290926172169621,0.191036449901649,0.901912959792654,0.50548949214706
"MA0479.2",0.323950218067234,0.576753429385854,0.407078697257169,0.226230519107675,0.804380658183834,0.507556682957299
"MA1952.2",1.1586520163063,3.9188452965761,6.1572562330843,262.978216358267,-0.133179635336802,0.708074129955516
"MA0682.3",-0.117544576385247,0.393996686978918,0.130318822486475,2.01078107026814,0.665203142958076,-0.185266716542093
"MA0852.3",0.308114781101457,-0.177135365893839,0.599642598434025,0.0767745229909785,0.966180334574122,0.419278144346068
"MA1103.3",0.308114781101457,-0.177135365893839,0.599642598434025,0.0767745229909785,0.966180334574122,0.419278144346068
"MA1953.2",0.158727112302006,0.743649105918135,0.864987082574071,15.7911169152405,0.241919015827323,0.724107785948518
"MA1954.2",0.0172187239200687,1.17127438040094,1.32252279476944,84.838070685034,0.0830401774636678,0.557024010401751
"MA1955.2",0.197464610473237,0.941690480892232,0.311810496953168,22.6856331215969,0.210029313399444,0.67854946447688
"MA1956.2",0.671763550038097,0.693531705360124,0.345272940338638,17.2009777997241,0.167195301598783,1.29259261000053
"MA0481.4",0.308114781101457,-0.177135365893839,0.599642598434025,0.0767745229909785,0.966180334574122,0.419278144346068
"MA0593.2",0.382444165752225,-0.347228582836178,0.933275581694565,0.178676561202149,0.757362189670099,0.797044634470705
"MA0062.4",0.546337162620102,1.21352145706433,3.21522507854281,113.474575290674,-0.0844291367713251,0.998023846728392
"MA0035.5",0.345567893349354,0.885838283010014,1.05931936613886,0.972125951924396,0.786585133512563,0.714305938058505
"MA0140.3",-0.46984164800642,0.555802907105302,0.604665080451534,0.252273272741571,1.13475963971497,0.574508958622861
"MA0036.4",-0.609547467595232,1.19474823681499,0.829791405109792,1.40115762442483,1.28012356442476,0.81092280524
"MA0482.3",-0.590847772898062,0.713405992231198,1.39811139120253,1.5159762545059,1.30126955968856,0.529212596704429
"MA0766.3",-0.488499582103352,0.667237585788624,0.518244279106824,1.57766941113047,1.14994441888821,0.330089798540403
"MA1104.3",-0.626151873910874,0.965453197097283,1.0366443766823,1.17031839743546,1.4615505521137,0.725416237131463
"MA0889.2",20.5489218227264,0.88731894853682,1.07257708246737,-0.401148442247241,0.141841241262314,3.26806751697694
"MA0890.2",8.17921180603963,-0.0504154820180423,0.848697488807158,-0.149262517419467,0.0862325293949477,1.58662137353305
"MA0646.2",0.0606450312705938,0.917121572781131,0.744718998389002,0.486491726797134,0.848657194614649,0.86910180553389
"MA0143.5",-0.747823819283006,-0.447048976557452,0.684253638090828,-0.826243736287589,2.76697406954438,-0.529629388817899
"MA0767.2",0.103622786854813,0.941409656743525,0.562456419154378,0.842265126341938,0.718515439302842,0.968841940096977
"MA0038.3",0.966365837113243,0.975556392190767,1.64351392186022,-0.0456537829682685,0.510345990804811,1.63094852911972
"MA1491.3",-0.0535426847431221,0.489551531683806,0.222623980305852,0.775600460602747,0.870711250941197,-0.0059599595010128
"MA0735.2",0.601243800798478,0.674340151589374,0.0799433550594029,1.15052093430375,0.632783586484111,0.414840972655014
"MA0647.2",1.8874542670915,2.31595517165716,0.354468358626186,2.63188265662622,0.470230759924298,0.586927362310064
"MA1105.3",3.01753797819583,0.983060555488165,0.45585041222522,2.29018874517324,0.37472898446812,0.514496328711706
"MA0648.2",-0.117544576385247,0.393996686978918,0.130318822486475,2.01078107026814,0.665203142958076,-0.185266716542093
"MA0893.3",5.11760394976635,0.12687625179321,0.788406311763644,-0.0465016058359153,0.62178237525872,2.04931475661097
"MA0522.4",-0.681065696148486,0.41012619063711,0.595993820942953,-0.0744735743161607,1.65526918019993,0.148091624632027
"MA1638.2",-0.805591117688088,0.337949415938219,0.435556622835394,-0.737820430311299,1.71894673537548,0.405421753074502
"MA1099.3",2.77433548585599,1.25347058718218,1.68651633231181,1.59989464143857,0.347699560955076,0.523600990657501
"MA0616.3",0.960897136522886,1.56356260249266,0.98799288951059,0.720163392771613,0.68502207127435,0.660710053464015
"MA0894.2",8.17921180603963,-0.0504154820180423,0.848697488807158,-0.149262517419467,0.0862325293949477,1.58662137353305
"MA0649.2",0.722412337453594,1.58936457458356,0.603530175372567,0.915945536640265,0.727696045943835,0.179372574959332
"MA1106.2",0.109031098841388,2.62422611944352,1.00861165209772,0.941092982905944,0.62454756387346,1.43633462117368
"MA0131.3",0.777297505843263,3.21926998345539,1.43084596801698,3.81094437266807,0.284392717220819,1.15939812115558
"MA0043.4",5.10940043377636,5.5973174175957,1.03914984944235,1.19872947250177,0.252743263256239,1.5356867339005
"MA0895.2",1.47442256708135,0.794134830494634,0.271229966249669,1.95806724647339,0.370070944986718,1.64586026056177
"MA0046.3",0.754290218877418,0.872884880908825,0.630937963988258,1.10722300424066,0.481486692990673,1.1754003328359
"MA1494.2",1.52472878657595,0.291967941485329,0.594515727393173,0.843928834379595,0.704427803867545,0.267043872964898
"MA0114.5",1.61040472479262,-0.139431186276971,0.205953486735747,-0.00893297171223418,0.612335419033191,0.291071672099988
"MA0484.3",1.22337988788371,-0.202143904006232,0.207023340082092,0.0731168268502933,0.680964426286338,0.291489396166583
"MA0899.2",2.1412629502429,0.812086190761876,0.549557067529015,0.254029176089318,0.50030943138786,0.885714388498312
"MA1496.2",0.84463422493687,0.261972374640272,0.519980220725531,0.120131251565875,0.662848760791442,0.856805834558197
"MA0902.3",10.1756450149413,0.398085466502252,0.93773457374088,-0.248320831525162,0.147095868676392,2.75027655520612
"MA1566.3",-0.285625834017064,0.245277051626602,0.255635197442393,1.1964617823921,1.1229393963128,-0.203818358145048
"MA1499.2",5.88577456091478,0.0847791690922286,0.498339657539422,-0.358750370683672,0.169097293701357,1.51236353068535
"MA0904.3",10.1756450149413,0.398085466502252,0.93773457374088,-0.248320831525162,0.147095868676392,2.75027655520612
"MA1501.2",5.11760394976635,0.12687625179321,0.788406311763644,-0.0465016058359153,0.62178237525872,2.04931475661097
"MA1502.2",9.0974197924896,-0.0367975520577609,1.20701977894334,0.00316885594935635,0.145389805879847,2.19969364319917
"MA1503.2",0.721473402437309,1.37890016244988,1.01215855892098,2.52497842603137,0.499355881618115,1.60509818811897
"MA0905.2",1.15076438010174,1.44516478332786,0.714864271100955,1.52657310886505,0.4933817794642,1.01056738771733
"MA0651.3",1.69670985576095,0.861794038731035,0.433684445594811,1.94543976838958,0.462518613797423,2.1100966534798
"MA0906.2",1.17441461614898,1.51998271336567,1.16386157452715,1.80778337990862,0.489751374141176,2.10745524308124
"MA0907.2",1.91689589746067,1.92938874285243,0.343472918514244,0.892462472817456,0.470745237461185,1.32818452853448
"MA1504.2",5.88577456091478,0.0847791690922286,0.498339657539422,-0.358750370683672,0.169097293701357,1.51236353068535
"MA0485.3",0.740204144377942,1.54362184892257,1.02133814212818,2.53132094590602,0.47394040354928,2.10644932832411
"MA1506.2",0.615545430427381,1.15025530171806,0.720991158991625,1.92284768958482,0.533112354303412,0.945930956912786
"MA0908.2",1.10095490852001,1.34075347051078,0.680794831757647,1.88306509914233,0.465495555325318,1.60910588124886
"MA0873.2",1.5122567955828,1.62470237861207,0.54669001402977,2.09460976266787,0.445230466435401,1.01318217251046
"MA1958.2",0.861300933465964,0.860392458333136,0.438261862149968,11.7907751356636,0.313512153825476,0.948073869655423
"MA1507.2",5.88577456091478,0.0847791690922286,0.498339657539422,-0.358750370683672,0.169097293701357,1.51236353068535
"MA0910.3",9.0974197924896,-0.0367975520577609,1.20701977894334,0.00316885594935635,0.145389805879847,2.19969364319917
"MA0913.3",2.44935661081846,0.860130130529177,0.799812890382587,0.544857286680652,0.336938935368941,1.0725059434459
"MA1508.2",0.0336169230438039,0.592661127740533,1.67205964927191,82.4676506962003,-0.0374430089991498,1.69918960849393
"MA0051.2",3.70785064225779,1.59874238775895,1.484943083968,14.814338954945,0.0055985347588719,1.65252931248678
"MA1418.2",3.65554651476219,0.817345184595505,1.08439962779563,37.5110987740457,-0.13714028664715,2.15090516187539
"MA1419.2",1.168884354314,1.33311084362435,0.777266842903178,40.9025872064059,0.114295337468117,1.61779791130004
"MA0772.2",2.21780803111224,1.86900751515157,0.332852350250664,7.53850219410383,0.134543142489318,1.78793074408958
"MA0652.2",1.03723465097686,2.68743739503675,0.718384601425808,21.7131174104629,0.142591475144872,1.20324767227359
"MA0654.2",10.1756450149413,0.398085466502252,0.93773457374088,-0.248320831525162,0.147095868676392,2.75027655520612
"MA0656.2",0.0284153929851067,2.01106236858287,1.64791793318549,2.17792351801966,0.705147486214459,0.404090634356621
"MA1132.2",7.4621094936712,7.43459008383608,1.05936410989136,2.5618472912185,0.764522020869697,-0.178596961291523
"MA1133.2",0.405842892296063,1.51906244314942,0.718609630142162,2.8173845924566,0.612484601580308,0.262621490614025
"MA0493.3",-0.0778718369001944,0.490806767754919,0.0603628387517969,1.93202641187329,0.209107847775913,-0.167007523044091
"MA1512.2",0.38830250403088,0.886869298178398,0.262276758302204,2.8645487469441,0.150598364184094,-0.0322415949268552
"MA0657.2",0.833285758312429,0.444387289191308,0.637944339381904,4.08177411908715,0.35667943492899,0.0271522878181012
"MA1513.2",1.26119934268136,3.06294477636533,0.464611332872408,6.38420641275717,-0.198155167810387,0.572883542780694
"MA1514.2",0.48525121207458,0.191990446985273,0.230002857459539,0.364800834426098,0.456314866737344,0.29795086758687
"MA1515.2",0.0887819259713318,1.41956459825346,0.300061682945234,5.33048285500933,0.0768996211598401,-0.169776658949616
"MA1516.2",-0.0303294869204626,1.02517720143848,0.306134806362896,6.54951954279385,0.224674922046433,-0.284157438287065
"MA0039.5",0.00232674728979977,0.47550213507337,0.0845360790220928,1.32961754694973,0.229223592093968,-0.16641046785653
"MA1517.2",-0.1089664837048,0.782014425563453,0.353688366337509,3.41349848712589,0.686363832539379,-0.388543077301223
"MA1959.2",0.377166534604533,1.82397625732279,0.291029031879402,6.8862849505861,-0.0359209697964677,0.0951591695874502
"MA1107.3",0.0352362910936307,0.405874105824475,0.0961832600764357,0.932269022485279,0.398077750390497,-0.180861046994374
"MA0618.2",20.5489218227264,0.88731894853682,1.07257708246737,-0.401148442247241,0.141841241262314,3.26806751697694
"MA0700.3",8.17921180603963,-0.0504154820180423,0.848697488807158,-0.149262517419467,0.0862325293949477,1.58662137353305
"MA1519.2",5.11760394976635,0.12687625179321,0.788406311763644,-0.0465016058359153,0.62178237525872,2.04931475661097
"MA0658.2",17.330469242031,0.626484733870201,0.716338237346689,-0.457565438950096,0.233532455710183,2.73876244634265
"MA0701.3",20.5489218227264,0.88731894853682,1.07257708246737,-0.401148442247241,0.141841241262314,3.26806751697694
"MA0702.3",16.904083995797,0.210400085415744,0.723507170621503,-0.172531771012688,0.133677268279712,2.826879676013
"MA0703.3",6.4141422538121,-0.063858514019554,0.648729296073084,0.131044198517846,0.330631252817459,2.15296788082237
"MA1520.2",1.16666973237212,0.252451065233632,0.500237725819971,0.713457135964249,0.579340567844959,1.04162248087627
"MA0501.2",0.449795088051264,1.99659382923749,0.675243799484783,1.07414173741671,0.664799112192983,-0.207540579612288
"MA0841.2",7.82773913713575,6.84181746883931,0.9216543013417,1.06465767509933,1.03220380234393,-0.260276130755797
"MA1521.2",0.733792874978366,0.562159827426182,0.703155359379245,0.629557235669626,0.631257042291917,0.954978904809721
"MA0495.4",1.4870379913406,0.567348546124788,1.00423316264258,1.11184911473455,0.400291724458296,0.530362141291062
"MA0089.3",0.572964115182769,3.25951950710926,0.760680010012949,1.17850033371875,0.744572526038949,-0.204546860154631
"MA0059.2",1.54057814746435,0.317498981180317,0.655619950297368,0.996284764655424,0.599720850980448,-0.144950881760758
"MA0147.4",1.20841880379644,0.273423836053811,0.674669003277925,1.6531777017822,0.586159625225445,-0.152256762189244
"MA1522.2",1.21504940386291,0.165059202351153,0.300257033502411,-0.278628808660305,0.311142999048489,0.594031566049449
"MA0052.5",0.78505241305906,1.13733343569965,0.735442131352239,4.92724936625971,0.362451289462989,0.0878718159634697
"MA0497.2",0.97075269287647,1.15999856759225,0.607466991105892,4.84343148136586,0.302785714696662,0.0185918632455485
"MA1639.2",0.0228867226997004,2.10540870798807,0.383772940666658,-0.00801816874607538,0.867495819283501,0.615298090136923
"MA1640.2",0.793555657269283,2.43404099267278,0.580210761932537,0.0363606265796625,0.703833672140501,1.68135182636173
"MA0775.2",0.190436559447122,1.32431932569309,0.329081155791888,0.611941600446709,0.841416422223122,0.236048122575834
"MA0661.2",20.5489218227264,0.88731894853682,1.07257708246737,-0.401148442247241,0.141841241262314,3.26806751697694
"MA1960.2",1.23463149441856,1.53972560967377,0.280822376171866,0.734071694129883,0.590058615797742,0.819269266133033
"MA0620.4",3.37356358411301,0.209595592183653,0.873029718633837,2.2679154040687,0.424462233138584,0.0632781981367831
"MA0664.2",1.71901928269166,0.956492030026875,0.933472291953882,1.99210147328252,0.502418779802326,0.174619652763564
"MA0825.2",1.4874513914746,0.919380532385332,0.963926709055968,1.78768640572131,0.547563167251187,0.0227382395376915
"MA0707.3",10.1756450149413,0.398085466502252,0.93773457374088,-0.248320831525162,0.147095868676392,2.75027655520612
"MA1523.2",0.538866222906869,0.861020238953388,0.671245148853677,0.618970958416413,0.57549650527277,0.46148782117291
"MA0666.3",8.17921180603963,-0.0504154820180423,0.848697488807158,-0.149262517419467,0.0862325293949477,1.58662137353305
"MA0708.3",8.17921180603963,-0.0504154820180423,0.848697488807158,-0.149262517419467,0.0862325293949477,1.58662137353305
"MA1108.3",-0.205234382167556,0.0255938734565456,0.32372606185179,-0.548163788489882,1.04859735776579,-0.266806249702458
"MA0100.4",2.12211020249692,0.618710483869712,0.523867121737854,-0.207533867724721,0.379268061707907,0.211741906242316
"MA0104.5",1.5493678669971,0.515239591595783,0.54219755319609,1.2917208357465,0.587786898989075,0.0466973798545624
"MA1641.2",-0.761268726688597,0.0967954089215173,1.23764950715838,-0.68309269153291,2.45302460672426,1.37881782671849
"MA0499.3",-0.744053260098218,0.0680457918534688,0.725584552196013,-0.50863691551836,2.04947491924835,0.698672648927343
"MA0500.3",-0.748078698302059,0.295584969239796,0.709276804747245,-0.712574151535115,2.03143541821645,4.98731421623453
"MA0056.3",-0.00491495900228497,1.49718700629689,0.478334753218335,-0.287658724866467,1.10134214686477,0.167838689926591
"MA1109.2",-0.759426694806048,1.89195801331345,0.60517543238498,-0.619387037857447,2.14426254866573,0.591707145875004
"MA1642.2",-0.709045564240085,1.45860642361144,0.675876754169142,-0.657061448439155,1.85880818861082,0.452666980871101
"MA0625.3",4.79627996200378,1.33321672371763,0.363565311613279,-0.118233947659313,0.0175810121323228,0.581274592314259
"MA1525.3",2.57834020364246,2.53373128312718,0.966161347599201,0.39309880402513,0.4286524781146,0.941985444483211
"MA0670.2",319.658168252617,0.926219851011349,5.51280751956313,-0.811873633377257,0.00189790949774295,1.27582280868944
"MA1643.2",69.9910085613169,-0.491851760156795,0.96644898172634,-0.827808913482435,0.315998611917097,0.896439884459201
"MA0161.3",534.125086409345,2.44328744956968,12.44047174217,-0.841278161442423,0.164662196560525,1.01548621364529
"MA1527.2",32.566580143296,-0.344764658865095,0.377666892639861,-0.57197140385984,0.347635358281634,0.84124604088709
"MA0025.3",3.1675349991204,4.45394997907138,1.27805049632999,1.1837767474191,0.294455544755206,1.54701745556849
"MA1528.2",34.5730566162222,0.0625379754687961,0.468477606013145,-0.733895702995353,0.392774609379361,0.648193996877476
"MA0778.2",-0.296269546530097,-0.257708054756695,0.233057647388902,1.27059656434456,1.11299000578389,-0.182945974751286
"MA0060.4",5.41133109379811,2.00139580922879,1.02166818539163,4.32652858284916,0.154264756798326,0.578156125148724
"MA0502.3",10.6619948336459,1.69611804310383,1.41581970720939,4.48558750735241,-0.0294088184894649,0.0190836697690213
"MA1644.2",4.9824350847729,2.34045641547871,1.07355788846257,3.8704030426053,0.160181426668002,0.512291785456385
"MA1529.2",-0.618074348693224,0.512194435457307,0.926180135797294,-0.433298466806338,1.46453368090183,2.05250337830686
"MA1645.2",0.81139758672026,0.905605839973095,0.851688764291508,0.289564098608872,0.74550615013853,0.100105790409909
"MA0672.2",1.35019204518278,0.196123202979043,0.347061352724675,0.635417794037003,0.753668825613934,0.20315315976976
"MA2003.2",1.20084068766401,0.432584256852265,0.994659192554424,0.450986466200016,0.695760546114061,0.00898563846845873
"MA0063.3",0.528322461648665,-0.0729180586557373,0.43995342335275,0.791290082065234,0.736462412376931,0.186814005477494
"MA0673.2",1.31807388601877,0.275067431293167,0.809852035123106,0.397304292943807,0.530334431557919,0.193254981052791
"MA0674.2",16.904083995797,0.210400085415744,0.723507170621503,-0.172531771012688,0.133677268279712,2.826879676013
"MA1530.2",5.77187753447698,0.138055882886022,0.648902629974963,-0.161421799069294,0.353817458126269,1.44201543999758
"MA0710.2",20.5489218227264,0.88731894853682,1.07257708246737,-0.401148442247241,0.141841241262314,3.26806751697694
"MA1531.2",-0.152048102356657,-0.191410987814095,-0.021698763068208,0.328584481796679,1.01426261044507,-0.0177484498001272
"MA1146.2",1.13825234458328,0.250889820587244,0.714766965998244,0.619990104921583,0.607648705522783,0.374090142595279
"MA1533.2",0.728571053256597,-0.0148566094521494,0.487645264973752,0.677380971068229,0.627731285381928,0.0742951431455825
"MA1534.2",1.49365263134378,0.57882492810123,0.0483220282808855,1.01191635295097,0.539829254852221,0.37047213706928
"MA1535.2",-0.0717791756404328,-0.644400474219455,-0.0251725263094947,-0.10649020562468,0.898820281187422,-0.56503164809859
"MA0504.2",0.407972163836137,-0.111515069681116,0.2134747733291,0.577191513767757,0.659252540683273,-0.0388481211122776
