gene	log2FC	pvalue	adj_pvalue	significant
ENSG00000237813	3.8431988520731	0.341689929675525	1	FALSE
FAM110B	-1.65226362385951	0.344173451910425	1	FALSE
NDST4	-1.70368579725318	0.344587623512704	1	FALSE
PDE3B	-4.16595522273327	0.349174964542686	1	FALSE
CNTN1	-1.96093425559808	0.350013015174207	1	FALSE
ENSG00000231918	-2.88665663959417	0.354222388336874	1	FALSE
MTCL1	-3.26343433553917	0.360168990404495	1	FALSE
CAMK4	-1.80898043917489	0.36059613256858	1	FALSE
SCN8A	-4.85701613335269	0.367041367443665	1	FALSE
MYO5B	-1.30686700005168	0.368338978901124	1	FALSE
MIR124-1HG	-1.72113205123156	0.368772149796626	1	FALSE
SPATA6L	1.57331140545077	0.371377825606213	1	FALSE
SEZ6	-1.24151160990857	0.372248901021869	1	FALSE
APOC1	-1.42667208040274	0.377502015254258	1	FALSE
DLGAP4	-4.69565591915318	0.378822394912479	1	FALSE
CIBAR1-DT	-1.82801781907393	0.381914255313217	1	FALSE
CNTNAP5	2.21163934176571	0.391732128424808	1	FALSE
MEF2C-AS1	-2.76103440159577	0.393533500094666	1	FALSE
ABLIM1	-2.89282498001924	0.403072730977622	1	FALSE
UBASH3B	-2.82348331314632	0.408585381248972	1	FALSE
FARP1	-3.47219910964593	0.409508501205464	1	FALSE
FRRS1L	-4.28704952048348	0.411358458395612	1	FALSE
HTR4	2.84680551082979	0.411358458395612	1	FALSE
WLS	-4.89947477375542	0.412285294050683	1	FALSE
PTPRO	3.36547418764247	0.412749175794156	1	FALSE
RASGEF1C	6.44207200808305	0.415073219624455	1	FALSE
OR3A2	-3.63467483124344	0.416004998298704	1	FALSE
FRMD3	-3.08419766882372	0.418339840566511	1	FALSE
HSPB1	-1.27135697311074	0.420682380215824	1	FALSE
KCND2	1.13201948423384	0.423032603751547	1	FALSE
ENG	-1.17248827772453	0.424918305718856	1	FALSE
NR2F1-AS1	-3.32866822202593	0.424918305718856	1	FALSE
ENSG00000242593	-3.0981600761993	0.431556814854141	1	FALSE
MT-CYB	-4.14589328157691	0.432510056390756	1	FALSE
ENSG00000275119	3.49540766306389	0.432987133936306	1	FALSE
CLVS2	-2.79436066828931	0.433942201975009	1	FALSE
RGS20	-2.86571823233576	0.43729451316439	1	FALSE
ASIC2	1.83557361819041	0.440661683140758	1	FALSE
ENSG00000289427	-2.84575108967645	0.447926862414232	1	FALSE
CTSC	-7.6206537620686	0.452807911506469	1	FALSE
SLC8A3	-1.0164474838231	0.465638154867575	1	FALSE
SHISA6	2.18307189530245	0.466135626952531	1	FALSE
MB21D2	4.83446141302145	0.467131455889373	1	FALSE
SORBS2	2.53965324669555	0.467131455889373	1	FALSE
CNR1	2.02232256728349	0.468128463482372	1	FALSE
TGFBR3	-2.99426662222963	0.47313113739441	1	FALSE
CCBE1	-2.55062259903492	0.475643463017839	1	FALSE
GABRB2	1.62381877392534	0.481702784471881	1	FALSE
NYAP2	1.52805937625711	0.482209616649124	1	FALSE
PKNOX2	-1.91642295398064	0.482716738614174	1	FALSE
LRCH1	-1.15228010066734	0.483731851227207	1	FALSE
HTR7	-2.85194450951773	0.484239561336663	1	FALSE
CELF5	-1.40332128677582	0.485256689289678	1	FALSE
TUBA1C	4.68098217014553	0.486274692087524	1	FALSE
PRKAR1B	-1.34929467396566	0.509482040015611	1	FALSE
PWRN1	-1.59413948840044	0.515241884404252	1	FALSE
MMP28	-2.33904364847483	0.519452000731436	1	FALSE
GLRA2	-1.75936158977624	0.531653962370226	1	FALSE
KCNIP4	1.55085459276061	0.534861140106806	1	FALSE
CNTN4	1.23736322626157	0.539152149633284	1	FALSE
NRIP3-DT	-2.66708283993117	0.540227461059451	1	FALSE
PCSK2	1.20201741755301	0.54292088040514	1	FALSE
MYLK4	2.55352872628196	0.544000065986287	1	FALSE
MSC-AS1	-1.25301586572097	0.547785596449639	1	FALSE
DPH6	3.30205005042044	0.551040668825304	1	FALSE
SYT16	-1.57709484394912	0.55267176491981	1	FALSE
DGKB	2.35944474047443	0.569111742800761	1	FALSE
ZFR2	-3.747844545353	0.571874278972064	1	FALSE
ADGRL3	-2.594265314789	0.572981075503289	1	FALSE
KCNB1	-4.46329444688804	0.584663353919602	1	FALSE
KCNB2	1.10918546752015	0.585222405084344	1	FALSE
LINC02397	5.75219141233675	0.585781704475809	1	FALSE
PAPSS2	1.59307812228872	0.60154179992019	1	FALSE
REV3L	-1.67393706099277	0.603241669625816	1	FALSE
IQCJ	-2.60607924931208	0.610062646210622	1	FALSE
LINC01695	6.98783918627318	0.612343892689899	1	FALSE
LOXL3	-2.17674408780296	0.614628903224467	1	FALSE
RIMBP2	1.56365302665043	0.619210144285334	1	FALSE
LINC01416	-2.34078258049384	0.620357778802846	1	FALSE
KCNQ5	1.18144674762134	0.622655820938793	1	FALSE
NEK10	-1.34482700844221	0.62380622395829	1	FALSE
MN1	-4.09764256119352	0.62380622395829	1	FALSE
SNTG2	-2.28381628073034	0.628994367064881	1	FALSE
CLMP	1.04761432022207	0.631884625184507	1	FALSE
KCNMA1	-4.88806613677165	0.637101269353556	1	FALSE
BEND6	1.60315618039827	0.641171146887269	1	FALSE
ABR	-1.36483176958235	0.641753443153607	1	FALSE
KIAA0040	-1.5028537834128	0.642918696566937	1	FALSE
ARHGAP44	-4.22928083769432	0.65638168643788	1	FALSE
WNK2	-3.79475464983684	0.658734668781851	1	FALSE
MSRA	-3.11044300903296	0.661680652426598	1	FALSE
DDX60L	1.2113356238977	0.662270480109193	1	FALSE
AGBL1	-2.9280354532651	0.664631883500609	1	FALSE
ELAVL2	1.54457062463614	0.666996619938713	1	FALSE
CDH7	-1.05850289609997	0.667588322452804	1	FALSE
RIPOR3	5.05733379798121	0.672922909245915	1	FALSE
EML6	-2.68087413389941	0.679465357577087	1	FALSE
MAMDC2	4.22769766043173	0.690223249304819	1	FALSE
FMN2	-1.18656332179143	0.690223249304819	1	FALSE
NRAD1	4.97371251589583	0.696227183688728	1	FALSE
GNAS	-2.45702898872765	0.701044096541916	1	FALSE
XKR6	-2.47434862374035	0.701647061354712	1	FALSE
CYTH3	-3.04874492444598	0.708897198720619	1	FALSE
NREP	-2.20030396073471	0.713138706433009	1	FALSE
PDZRN3	-1.16935327724741	0.724085963728589	1	FALSE
EFCAB13	-4.29384127634661	0.727137023239825	1	FALSE
DGKI	-3.71962017436048	0.727137023239825	1	FALSE
SCN2A	-1.40572962668474	0.729580992559661	1	FALSE
LGALSL-DT	2.04891313523587	0.735702898078723	1	FALSE
HECW1	-2.61586692645242	0.737542768116945	1	FALSE
HIF1A-AS3	-3.27284754264608	0.738770184901618	1	FALSE
SCN3B	-1.60188141245856	0.739384143240272	1	FALSE
NETO1	1.77573885139754	0.739998267728421	1	FALSE
ATP1A3	-3.55229531857637	0.752315089973762	1	FALSE
CDH9	1.97733315773452	0.752932619626378	1	FALSE
RUNDC3B	-1.59503912136379	0.756022632405073	1	FALSE
DNM1	-2.97820406378479	0.756022632405073	1	FALSE
ENSG00000249738	4.44063874450671	0.759116552202937	1	FALSE
IL1RAP	-2.86852324628296	0.760355203723505	1	FALSE
TRHDE	-1.8665938214539	0.7684212898304	1	FALSE
CRACD	-1.93398574941887	0.769664479201559	1	FALSE
CYRIA	-3.21924739610603	0.774643129685028	1	FALSE
SPON1	4.90198948087672	0.776512527503782	1	FALSE
LINC02006	-4.74673664642391	0.7883817031104	1	FALSE
NDST3	1.08117846322319	0.807851916481842	1	FALSE
RPS6KA2	-4.18519018555178	0.808482044460813	1	FALSE
DOK6	1.66047703616212	0.81289639707	1	FALSE
ACTA2	-4.42834638897062	0.819212907971283	1	FALSE
TMED3	-1.88460126508124	0.820477633247051	1	FALSE
NRCAM	-4.44375938204962	0.824907828240107	1	FALSE
MFHAS1	-1.02693776743732	0.824907828240107	1	FALSE
ENSG00000291133	-3.03199366021507	0.828075679944719	1	FALSE
ADD2	-2.07665270630029	0.835689849033764	1	FALSE
ARHGAP18	-1.54666102251663	0.840138617812236	1	FALSE
ENSG00000231424	-2.09768571725238	0.845229176860575	1	FALSE
TIAM1	-2.12965646351367	0.84650283570042	1	FALSE
FRMD6-AS2	3.51961154839862	0.849051353582861	1	FALSE
DAAM1	-3.49383857286703	0.851601450078406	1	FALSE
TRANK1	-2.24991776261044	0.852877082173023	1	FALSE
KCND3	-2.60034455022903	0.858622142464954	1	FALSE
GAD2	3.69967771978688	0.859260950681405	1	FALSE
GALNT17	1.65188145074035	0.866293831968721	1	FALSE
ASTN1	-1.85464472213001	0.866933718772001	1	FALSE
CCDC85A	1.97071015019839	0.870134452739987	1	FALSE
DNAH7	-7.60553773546075	0.870134452739987	1	FALSE
RXFP1	1.45982130602224	0.875901103824632	1	FALSE
GAS2L3	1.09936674761893	0.87782480156926	1	FALSE
ABTB3	2.00443654745821	0.886811419683606	1	FALSE
CFAP299	7.57332478115094	0.888096438938525	1	FALSE
UNC80	-2.37882396388798	0.888739059091924	1	FALSE
STXBP1	-3.76416683365124	0.889381752373636	1	FALSE
DIRC3-AS1	-2.13550523656399	0.890024518366746	1	FALSE
SH3GL2	-2.4588728192243	0.891310266818781	1	FALSE
CACNG8	-2.66906768866181	0.891953248443163	1	FALSE
ENSG00000289986	3.49992997933248	0.89774322982266	1	FALSE
FBXL17	-1.27400011874663	0.899674449696966	1	FALSE
SLC26A2	-2.6153506185033	0.900962260420507	1	FALSE
PITPNC1	-4.66437972097124	0.910628919700174	1	FALSE
FSTL5	1.41774963309085	0.915789978339539	1	FALSE
MCTP1	2.32729867672609	0.919017457568696	1	FALSE
GABRB3	-2.28432008591609	0.919017457568696	1	FALSE
LARGE1	-3.09305851372871	0.922246271581094	1	FALSE
NR2F2	-3.19581820919219	0.923538134646129	1	FALSE
SCN3A	-3.78573224042983	0.926768752953901	1	FALSE
ENSG00000203279	-1.62286955981269	0.929354100198642	1	FALSE
ENSG00000285622	-1.82676774246988	0.930647055208417	1	FALSE
SYN3	2.23709992687293	0.930647055208417	1	FALSE
ENSG00000286133	-1.98313599544964	0.932586829909049	1	FALSE
MFSD2A	-2.9922643940153	0.935173817087911	1	FALSE
RASGRF1	-2.43245946508141	0.93582067192711	1	FALSE
NAV2	-1.44018939251789	0.937114508283215	1	FALSE
CHSY3	3.42775388912561	0.939055573132053	1	FALSE
ZFPM2-AS1	12.4100562048249	0.939055573132053	1	FALSE
VWC2	1.41925608833632	0.940349818277261	1	FALSE
CERS6	-4.49452569747259	0.953300372906086	1	FALSE
ENSG00000254394	-7.07029797942115	0.955244104209181	1	FALSE
DDR2	-1.03200016114904	0.961076849176604	1	FALSE
RSPO3	-2.75041964574393	0.964966518425087	1	FALSE
MIR2052HG	1.88966615754913	0.972099690367199	1	FALSE
ARL15	-3.60744438785725	0.972099690367199	1	FALSE
ATRNL1	1.31213300660199	0.97469415294835	1	FALSE
PDE8B	-2.79090317035918	0.985074406591525	1	FALSE
COX10-DT	-1.01550266860442	0.987669933575138	1	FALSE
NELL2	-2.5972418985933	0.998702047180772	1	FALSE
